Group name,Folder,Lake (GLP-NGLP),Picture,"Individual (1,2,3)","Instar (1,2)",Sex (m/f),Distal Spine Length (mm)
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,3,2,2,f,5.624
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,54,2,2,f,5.628
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,55,2,2,unknown,5.663
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,5,2,2,f,5.696
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,20,2,2,f,5.705
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,40,2,2,unknown,5.733
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,61,1,2,m,5.735
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,24,2,2,f,5.736
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,7,2,2,f,5.75
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,19,1,2,f,5.759
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,4,2,2,f,5.785
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,59,1,2,f,5.795
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,52,2,2,f,5.798
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,8,2,2,unknown ,5.804
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,58,2,2,f,5.808
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,18,2,2,unknown ,5.816
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,2,2,2,m,5.828
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,6,2,2,m,5.829
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,51,2,2,f,5.831
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,28,2,2,f,5.874
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,11,2,2,unknown ,5.884
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,32,2,2,f,5.911
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,35,2,2,f,5.913
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,9,2,2,f,5.915
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,50,2,2,unknown,5.916
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,27,2,2,f,5.92
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,18,1,2,unknown ,5.921
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,34,2,2,f,5.921
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,10,2,2,m,5.926
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,21,2,2,unknown ,5.93
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,37,2,2,f,5.944
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,16,1,2,f,5.967
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,17,2,2,f,5.99
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,33,2,2,f,6.008
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,14,1,2,f,6.01
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,29,2,2,f,6.013
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,59,2,2,f,6.021
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,60,1,2,m,6.027
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,17,1,2,f,6.037
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,26,2,2,f,6.068
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,47,3,2,f,6.097
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,14,2,2,m,6.114
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,57,2,2,unknown,6.126
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,39,2,2,f,6.134
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,15,1,2,m,6.145
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,25,2,2,m,6.17
Staels-Haddad-Lynton-Jenkins,08BS058,GLP,38,2,2,f,6.786
Weber-Veitch,08BS005,GLP,24,2,2,f,5.4
Weber-Veitch,08BS005,GLP,7,2,2,m,5.5
Weber-Veitch,08BS005,GLP,35,1,2,m,5.5
Weber-Veitch,08BS005,GLP,51,1,2,m,5.5
Weber-Veitch,08BS005,GLP,23,2,2,m,5.6
Weber-Veitch,08BS005,GLP,37,2,2,f,5.6
Weber-Veitch,08BS005,GLP,4,2,2,m,5.7
Weber-Veitch,08BS005,GLP,10,2,2,m,5.7
Weber-Veitch,08BS005,GLP,21,2,2,f,5.7
Weber-Veitch,08BS005,GLP,28,2,2,m,5.7
Weber-Veitch,08BS005,GLP,30,2,2,m,5.7
Weber-Veitch,08BS005,GLP,54,1,2,f,5.7
Weber-Veitch,08BS005,GLP,26,2,2,m,5.8
Weber-Veitch,08BS005,GLP,40,2,2,m,5.8
Weber-Veitch,08BS005,GLP,42,3,2,f,5.8
Weber-Veitch,08BS005,GLP,44,1,2,m,5.8
Weber-Veitch,08BS005,GLP,44,2,2,f,5.8
Weber-Veitch,08BS005,GLP,51,2,2,m,5.8
Weber-Veitch,08BS005,GLP,54,2,2,f,5.8
Weber-Veitch,08BS005,GLP,54,3,2,f,5.8
Weber-Veitch,08BS005,GLP,8,2,2,f,5.9
Weber-Veitch,08BS005,GLP,15,2,2,f,5.9
Weber-Veitch,08BS005,GLP,16,2,2,m,5.9
Weber-Veitch,08BS005,GLP,18,2,2,f,5.9
Weber-Veitch,08BS005,GLP,22,2,2,f,5.9
Weber-Veitch,08BS005,GLP,22,3,2,n/a,5.9
Weber-Veitch,08BS005,GLP,25,2,2,m,5.9
Weber-Veitch,08BS005,GLP,27,2,2,m,5.9
Weber-Veitch,08BS005,GLP,31,2,2,f,5.9
Weber-Veitch,08BS005,GLP,35,2,2,f,5.9
Weber-Veitch,08BS005,GLP,35,3,2,m,5.9
Weber-Veitch,08BS005,GLP,40,1,2,m,5.9
Weber-Veitch,08BS005,GLP,2,2,2,m,6
Weber-Veitch,08BS005,GLP,9,2,2,f,6
Weber-Veitch,08BS005,GLP,13,2,2,f,6
Weber-Veitch,08BS005,GLP,14,2,2,m,6
Weber-Veitch,08BS005,GLP,40,3,2,f,6
Weber-Veitch,08BS005,GLP,48,3,2,m,6
Weber-Veitch,08BS005,GLP,51,3,2,m,6
Weber-Veitch,08BS005,GLP,5,2,2,f,6.1
Weber-Veitch,08BS005,GLP,17,2,2,m,6.1
Weber-Veitch,08BS005,GLP,44,3,2,m,6.1
Weber-Veitch,08BS005,GLP,48,1,2,f,6.1
Weber-Veitch,08BS005,GLP,6,2,2,m,6.2
Weber-Veitch,08BS005,GLP,11,2,2,m,6.2
Weber-Veitch,08BS005,GLP,12,2,2,f,6.2
Weber-Veitch,08BS005,GLP,29,2,2,m,6.2
Weber-Veitch,08BS005,GLP,42,1,2,m,6.2
Weber-Veitch,08BS005,GLP,42,2,2,m,6.2
Weber-Veitch,08BS005,GLP,48,2,2,m,6.2
Weber-Veitch,08BS005,GLP,3,2,2,m,6.4
Weber-Veitch,08BS005,GLP,9,3,2,n/a,6.4
Luff-Karner,08BSO59,GLP,4,2,2,F,5.516
Luff-Karner,08BSO59,GLP,39,2,2,F,5.566
Luff-Karner,08BSO59,GLP,20,2,2,F,5.711
Luff-Karner,08BSO59,GLP,42,2,2,F,5.785
Luff-Karner,08BSO59,GLP,34,2,2,F,5.806
Luff-Karner,08BSO59,GLP,49,2,2,F,5.852
Luff-Karner,08BSO59,GLP,43,2,2,F,5.853
Luff-Karner,08BSO59,GLP,40,2,2,F,5.876
Luff-Karner,08BSO59,GLP,6,2,2,F,5.879
Luff-Karner,08BSO59,GLP,17,2,2,F,5.910
Luff-Karner,08BSO59,GLP,14,2,2,F,5.923
Luff-Karner,08BSO59,GLP,46,2,2,F,5.935
Luff-Karner,08BSO59,GLP,9,2,2,F,5.938
Luff-Karner,08BSO59,GLP,36,2,2,F,5.939
Luff-Karner,08BSO59,GLP,41,2,2,F,5.946
Luff-Karner,08BSO59,GLP,31,2,2,F,5.949
Luff-Karner,08BSO59,GLP,47,2,2,F,5.998
Luff-Karner,08BSO59,GLP,32,2,2,F,6.011
Luff-Karner,08BSO59,GLP,13,2,2,M,6.030
Luff-Karner,08BSO59,GLP,33,2,2,F,6.034
Luff-Karner,08BSO59,GLP,45,2,2,F,6.034
Luff-Karner,08BSO59,GLP,37,2,2,F,6.044
Luff-Karner,08BSO59,GLP,2,2,2,F,6.060
Luff-Karner,08BSO59,GLP,5,2,2,F,6.063
Luff-Karner,08BSO59,GLP,3,2,2,M,6.069
Luff-Karner,08BSO59,GLP,24,2,2,F,6.080
Luff-Karner,08BSO59,GLP,51,2,2,F,6.087
Luff-Karner,08BSO59,GLP,12,2,2,M,6.093
Luff-Karner,08BSO59,GLP,50,2,2,F,6.093
Luff-Karner,08BSO59,GLP,44,2,2,F,6.099
Luff-Karner,08BSO59,GLP,28,2,2,F,6.142
Luff-Karner,08BSO59,GLP,53,2,2,F,6.144
Luff-Karner,08BSO59,GLP,38,2,2,F,6.148
Luff-Karner,08BSO59,GLP,15,2,2,F,6.156
Luff-Karner,08BSO59,GLP,26,2,2,F,6.170
Luff-Karner,08BSO59,GLP,48,2,2,F,6.186
Luff-Karner,08BSO59,GLP,7,2,2,F,6.192
Luff-Karner,08BSO59,GLP,52,2,2,F,6.201
Luff-Karner,08BSO59,GLP,23,2,2,F,6.251
Luff-Karner,08BSO59,GLP,10,2,2,F,6.255
Luff-Karner,08BSO59,GLP,22,2,2,F,6.286
Luff-Karner,08BSO59,GLP,8,2,2,F,6.301
Luff-Karner,08BSO59,GLP,30,2,2,M,6.305
Luff-Karner,08BSO59,GLP,35,2,2,F,6.321
Luff-Karner,08BSO59,GLP,16,2,2,F,6.337
Luff-Karner,08BSO59,GLP,27,2,2,M,6.337
Luff-Karner,08BSO59,GLP,29,2,2,F,6.346
Luff-Karner,08BSO59,GLP,25,2,2,F,6.390
Luff-Karner,08BSO59,GLP,11,2,2,F,6.442
Luff-Karner,08BSO59,GLP,21,2,2,F,6.498
Schnurr-Smiley,08BS011,GLP,20,2,2,m,5.291
Schnurr-Smiley,08BS011,GLP,20,3,2,f,5.549
Schnurr-Smiley,08BS011,GLP,17,2,2,m,5.555
Schnurr-Smiley,08BS011,GLP,8,2,2,f,5.609
Schnurr-Smiley,08BS011,GLP,4,2,2,m,5.627
Schnurr-Smiley,08BS011,GLP,3,2,2,m,5.657
Schnurr-Smiley,08BS011,GLP,19,3,2,m,5.681
Schnurr-Smiley,08BS011,GLP,2,2,2,m,5.704
Schnurr-Smiley,08BS011,GLP,9,2,2,f,5.815
Schnurr-Smiley,08BS011,GLP,23,3,2,m,5.86
Schnurr-Smiley,08BS011,GLP,16,2,2,m,5.88
Schnurr-Smiley,08BS011,GLP,19,2,2,f,5.883
Schnurr-Smiley,08BS011,GLP,11,1,2,m,5.892
Schnurr-Smiley,08BS011,GLP,15,2,2,m,5.905
Schnurr-Smiley,08BS011,GLP,10,2,2,f,5.912
Schnurr-Smiley,08BS011,GLP,13,2,2,f,5.938
Schnurr-Smiley,08BS011,GLP,21,2,2,f,5.947
Schnurr-Smiley,08BS011,GLP,30,2,2,f,5.971
Schnurr-Smiley,08BS011,GLP,14,3,2,f,6.03
Schnurr-Smiley,08BS011,GLP,27,2,2,f,6.183
Schnurr-Smiley,08BS011,GLP,28,3,2,f,6.524
Stupich-Houde-Bender,08BS029,GLP,24,2,2,m,5.179
Stupich-Houde-Bender,08BS029,GLP,45,2,2,m,5.232
Stupich-Houde-Bender,08BS029,GLP,31,1,2,m,5.323
Stupich-Houde-Bender,08BS029,GLP,35,2,2,m,5.375
Stupich-Houde-Bender,08BS029,GLP,36,1,2,m,5.4
Stupich-Houde-Bender,08BS029,GLP,37,1,2,m,5.446
Stupich-Houde-Bender,08BS029,GLP,26,2,2,m,5.462
Stupich-Houde-Bender,08BS029,GLP,43,1,2,m,5.467
Stupich-Houde-Bender,08BS029,GLP,28,2,2,f,5.562
Stupich-Houde-Bender,08BS029,GLP,18,2,2,m,5.568
Stupich-Houde-Bender,08BS029,GLP,17,2,2,m,5.591
Stupich-Houde-Bender,08BS029,GLP,19,2,2,m,5.594
Stupich-Houde-Bender,08BS029,GLP,48,1,2,m,5.598
Stupich-Houde-Bender,08BS029,GLP,47,1,2,m,5.612
Stupich-Houde-Bender,08BS029,GLP,29,1,2,f,5.623
Stupich-Houde-Bender,08BS029,GLP,44,1,2,m,5.634
Stupich-Houde-Bender,08BS029,GLP,3,2,2,m,5.725
Stupich-Houde-Bender,08BS029,GLP,42,1,2,m,5.745
Stupich-Houde-Bender,08BS029,GLP,23,2,2,m,5.774
Stupich-Houde-Bender,08BS029,GLP,22,2,2,m,5.837
Stupich-Houde-Bender,08BS029,GLP,46,1,2,m,5.846
Stupich-Houde-Bender,08BS029,GLP,37,2,2,m,5.85
Stupich-Houde-Bender,08BS029,GLP,25,2,2,m,5.851
Stupich-Houde-Bender,08BS029,GLP,35,1,2,f,5.851
Stupich-Houde-Bender,08BS029,GLP,39,1,2,m,5.853
Stupich-Houde-Bender,08BS029,GLP,11,2,2,m,5.856
Stupich-Houde-Bender,08BS029,GLP,41,1,2,m,5.914
Stupich-Houde-Bender,08BS029,GLP,38,1,2,f,5.936
Stupich-Houde-Bender,08BS029,GLP,20,2,2,f,5.956
Stupich-Houde-Bender,08BS029,GLP,30,1,2,m,5.986
Stupich-Houde-Bender,08BS029,GLP,43,2,2,m,5.987
Stupich-Houde-Bender,08BS029,GLP,32,1,2,m,6.008
Stupich-Houde-Bender,08BS029,GLP,45,1,2,m,6.032
Stupich-Houde-Bender,08BS029,GLP,47,2,2,m,6.045
Stupich-Houde-Bender,08BS029,GLP,48,2,2,f,6.051
Stupich-Houde-Bender,08BS029,GLP,40,2,2,m,6.063
Stupich-Houde-Bender,08BS029,GLP,42,2,2,m,6.078
Stupich-Houde-Bender,08BS029,GLP,10,2,2,m,6.079
Stupich-Houde-Bender,08BS029,GLP,11,2,2,m,6.082
Stupich-Houde-Bender,08BS029,GLP,16,2,2,m,6.119
Stupich-Houde-Bender,08BS029,GLP,40,1,2,m,6.127
Stupich-Houde-Bender,08BS029,GLP,21,2,2,m,6.154
Stupich-Houde-Bender,08BS029,GLP,39,2,2,m,6.231
Stupich-Houde-Bender,08BS029,GLP,13,2,2,m,6.267
Stupich-Houde-Bender,08BS029,GLP,15,2,2,m,6.278
Stupich-Houde-Bender,08BS029,GLP,9,2,2,m,6.28
Stupich-Houde-Bender,08BS029,GLP,27,2,2,m,6.393
Stupich-Houde-Bender,08BS029,GLP,2,2,2,m,6.404
Stupich-Houde-Bender,08BS029,GLP,14,2,2,m,6.414
Stupich-Houde-Bender,08BS029,GLP,5,2,2,m,6.464
Stupich-Houde-Bender,08BS029,GLP,6,2,2,m,6.561
Stupich-Houde-Bender,08BS029,GLP,12,2,2,m,6.704
henry-moore,08BS031,GLP,44,2,3,m,4.653
henry-moore,08BS031,GLP,19,3,3,f,4.772
henry-moore,08BS031,GLP,11,3,3,f,4.796
henry-moore,08BS031,GLP,28,3,3,f,4.998
henry-moore,08BS031,GLP,41,2,3,m,5.02
henry-moore,08BS031,GLP,18,3,3,m,5.032
henry-moore,08BS031,GLP,24,3,3,f,5.043
henry-moore,08BS031,GLP,44,3,3,f,5.109
henry-moore,08BS031,GLP,3,3,3,f,5.222
henry-moore,08BS031,GLP,12,2,3,m,5.272
henry-moore,08BS031,GLP,43,3,3,f,5.286
henry-moore,08BS031,GLP,41,3,3,f,5.288
henry-moore,08BS031,GLP,38,2,3,m,5.306
henry-moore,08BS031,GLP,17,3,3,m,5.314
henry-moore,08BS031,GLP,39,3,3,f,5.365
henry-moore,08BS031,GLP,37,3,3,f,5.373
henry-moore,08BS031,GLP,7,3,3,f,5.425
henry-moore,08BS031,GLP,12,3,3,f,5.479
henry-moore,08BS031,GLP,20,3,3,f,5.509
henry-moore,08BS031,GLP,40,2,3,m,5.513
henry-moore,08BS031,GLP,8,3,3,f,5.525
henry-moore,08BS031,GLP,43,2,3,m,5.558
henry-moore,08BS031,GLP,10,3,3,f,5.575
henry-moore,08BS031,GLP,39,1,3,f,5.582
henry-moore,08BS031,GLP,27,3,3,f,5.583
henry-moore,08BS031,GLP,43,1,3,m,5.622
henry-moore,08BS031,GLP,39,2,3,m,5.624
henry-moore,08BS031,GLP,26,3,3,f,5.625
henry-moore,08BS031,GLP,37,2,3,f,5.635
henry-moore,08BS031,GLP,2,3,3,m,5.649
henry-moore,08BS031,GLP,29,3,3,f,5.65
henry-moore,08BS031,GLP,41,1,3,f,5.652
henry-moore,08BS031,GLP,5,3,3,f,5.687
henry-moore,08BS031,GLP,23,3,3,f,5.718
henry-moore,08BS031,GLP,37,1,3,m,5.821
henry-moore,08BS031,GLP,4,3,3,m,5.828
henry-moore,08BS031,GLP,42,1,3,m,5.861
henry-moore,08BS031,GLP,16,3,3,m,5.894
henry-moore,08BS031,GLP,40,3,3,f,5.909
henry-moore,08BS031,GLP,38,3,3,m,5.937
henry-moore,08BS031,GLP,44,1,3,f,5.943
henry-moore,08BS031,GLP,42,2,3,f,5.959
henry-moore,08BS031,GLP,9,3,3,m,6.016
henry-moore,08BS031,GLP,12,1,3,m,6.073
henry-moore,08BS031,GLP,13,3,3,f,6.084
henry-moore,08BS031,GLP,38,1,3,m,6.107
henry-moore,08BS031,GLP,6,3,3,f,6.152
henry-moore,08BS031,GLP,42,3,3,f,6.314
Kathleen C. -Laura J.,08BS012,GLP,12,3,3,f,6.587
Kathleen C. -Laura J.,08BS012,GLP,35,3,3,f,6.666
Kathleen C. -Laura J.,08BS012,GLP,27,1,3,f,6.771
Kathleen C. -Laura J.,08BS012,GLP,34,1,3,f,6.929
Kathleen C. -Laura J.,08BS012,GLP,36,3,3,f,7.841
Kathleen C. -Laura J.,08BS012,GLP,8,3,3,f,7.847
Kathleen C. -Laura J.,08BS012,GLP,35,1,3,f,7.85
Kathleen C. -Laura J.,08BS012,GLP,34,3,3,f,7.909
Kathleen C. -Laura J.,08BS012,GLP,29,3,3,f,7.986
Kathleen C. -Laura J.,08BS012,GLP,16,3,3,f,8.136
Kathleen C. -Laura J.,08BS012,GLP,37,2,3,f,8.163
Kathleen C. -Laura J.,08BS012,GLP,38,3,3,f,8.229
Kathleen C. -Laura J.,08BS012,GLP,42,3,3,f,8.307
Kathleen C. -Laura J.,08BS012,GLP,31,3,3,f,8.353
Kathleen C. -Laura J.,08BS012,GLP,2,3,3,f,8.366
Kathleen C. -Laura J.,08BS012,GLP,38,2,3,f,8.4
Kathleen C. -Laura J.,08BS012,GLP,36,1,3,f,8.467
Kathleen C. -Laura J.,08BS012,GLP,38,1,3,m,8.505
Kathleen C. -Laura J.,08BS012,GLP,24,3,3,f,8.508
Kathleen C. -Laura J.,08BS012,GLP,41,1,3,f,8.517
Kathleen C. -Laura J.,08BS012,GLP,19,3,3,f,8.533
Kathleen C. -Laura J.,08BS012,GLP,37,1,3,f,8.595
Kathleen C. -Laura J.,08BS012,GLP,3,3,3,f,8.599
Kathleen C. -Laura J.,08BS012,GLP,41,3,3,f,8.618
Kathleen C. -Laura J.,08BS012,GLP,42,2,3,f,8.624
Kathleen C. -Laura J.,08BS012,GLP,41,2,3,f,8.671
Kathleen C. -Laura J.,08BS012,GLP,11,3,3,f,8.778
Kathleen C. -Laura J.,08BS012,GLP,7,3,3,f,8.786
Kathleen C. -Laura J.,08BS012,GLP,21,3,3,m,8.837
Kathleen C. -Laura J.,08BS012,GLP,35,2,3,f,8.842
Kathleen C. -Laura J.,08BS012,GLP,30,3,3,f,8.896
Kathleen C. -Laura J.,08BS012,GLP,42,1,3,f,8.908
Kathleen C. -Laura J.,08BS012,GLP,9,3,3,f,8.96
Kathleen C. -Laura J.,08BS012,GLP,34,2,3,f,8.979
Kathleen C. -Laura J.,08BS012,GLP,37,3,3,f,9.02
Kathleen C. -Laura J.,08BS012,GLP,5,3,3,f,9.023
Kathleen C. -Laura J.,08BS012,GLP,18,3,3,f,9.045
Kathleen C. -Laura J.,08BS012,GLP,32,3,3,m,9.046
Kathleen C. -Laura J.,08BS012,GLP,22,3,3,f,9.05
Kathleen C. -Laura J.,08BS012,GLP,33,2,3,f,9.06
Kathleen C. -Laura J.,08BS012,GLP,20,3,3,f,9.074
Kathleen C. -Laura J.,08BS012,GLP,10,3,3,f,9.124
Kathleen C. -Laura J.,08BS012,GLP,4,3,3,f,9.17
Kathleen C. -Laura J.,08BS012,GLP,28,3,3,f,9.176
Kathleen C. -Laura J.,08BS012,GLP,6,3,3,f,9.216
Kathleen C. -Laura J.,08BS012,GLP,15,3,3,f,9.239
Kathleen C. -Laura J.,08BS012,GLP,17,3,3,f,9.274
Kathleen C. -Laura J.,08BS012,GLP,36,2,3,f,9.297
Kathleen C. -Laura J.,08BS012,GLP,23,3,3,f,9.484
Weber-Veitch,08BS005,GLP,7,1,3,f,4.8
Weber-Veitch,08BS005,GLP,28,1,3,f,4.8
Weber-Veitch,08BS005,GLP,10,1,3,f,5
Weber-Veitch,08BS005,GLP,21,1,3,f,5
Weber-Veitch,08BS005,GLP,13,1,3,f,5.2
Weber-Veitch,08BS005,GLP,24,1,3,f,5.3
Weber-Veitch,08BS005,GLP,34,1,3,f,5.3
Weber-Veitch,08BS005,GLP,34,3,3,f,5.4
Weber-Veitch,08BS005,GLP,41,3,3,f,5.5
Weber-Veitch,08BS005,GLP,47,3,3,f,5.5
Weber-Veitch,08BS005,GLP,2,1,3,f,5.6
Weber-Veitch,08BS005,GLP,4,1,3,f,5.6
Weber-Veitch,08BS005,GLP,15,1,3,f,5.6
Weber-Veitch,08BS005,GLP,16,1,3,f,5.6
Weber-Veitch,08BS005,GLP,29,1,3,f,5.6
Weber-Veitch,08BS005,GLP,31,1,3,f,5.6
Weber-Veitch,08BS005,GLP,34,2,3,f,5.6
Weber-Veitch,08BS005,GLP,47,2,3,f,5.6
Weber-Veitch,08BS005,GLP,50,3,3,f,5.6
Weber-Veitch,08BS005,GLP,8,1,3,f,5.7
Weber-Veitch,08BS005,GLP,17,1,3,f,5.7
Weber-Veitch,08BS005,GLP,22,1,3,f,5.7
Weber-Veitch,08BS005,GLP,23,1,3,f,5.7
Weber-Veitch,08BS005,GLP,25,1,3,f,5.7
Weber-Veitch,08BS005,GLP,37,1,3,f,5.7
Weber-Veitch,08BS005,GLP,45,2,3,f,5.7
Weber-Veitch,08BS005,GLP,55,3,3,f,5.7
Weber-Veitch,08BS005,GLP,3,1,3,f,5.8
Weber-Veitch,08BS005,GLP,26,1,3,f,5.8
Weber-Veitch,08BS005,GLP,30,1,3,f,5.8
Weber-Veitch,08BS005,GLP,38,3,3,f,5.8
Weber-Veitch,08BS005,GLP,50,1,3,f,5.8
Weber-Veitch,08BS005,GLP,50,2,3,f,5.8
Weber-Veitch,08BS005,GLP,55,1,3,f,5.8
Weber-Veitch,08BS005,GLP,55,2,3,f,5.8
Weber-Veitch,08BS005,GLP,6,1,3,f,5.9
Weber-Veitch,08BS005,GLP,12,1,3,f,5.9
Weber-Veitch,08BS005,GLP,14,1,3,f,5.9
Weber-Veitch,08BS005,GLP,41,1,3,f,5.9
Weber-Veitch,08BS005,GLP,45,1,3,f,5.9
Weber-Veitch,08BS005,GLP,45,3,3,f,5.9
Weber-Veitch,08BS005,GLP,47,1,3,f,5.9
Weber-Veitch,08BS005,GLP,5,1,3,f,6
Weber-Veitch,08BS005,GLP,9,1,3,f,6
Weber-Veitch,08BS005,GLP,18,1,3,f,6
Weber-Veitch,08BS005,GLP,27,1,3,f,6
Weber-Veitch,08BS005,GLP,38,2,3,f,6
Weber-Veitch,08BS005,GLP,41,2,3,f,6
Weber-Veitch,08BS005,GLP,38,1,3,f,6.1
Weber-Veitch,08BS005,GLP,11,1,3,f,6.3
Stupich-Houde-Bender,08BS029,GLP,40,3,3,m,5.443
Stupich-Houde-Bender,08BS029,GLP,46,2,3,m,5.521
Stupich-Houde-Bender,08BS029,GLP,44,2,3,f,5.737
Stupich-Houde-Bender,08BS029,GLP,41,2,3,f,6.112
 Dickson and MacKenzie ,08BS038,NGLP,2,1,1,m,4.321
 Dickson and MacKenzie ,08BS037,NGLP,7,1,1,m,4.559
 Dickson and MacKenzie ,08BS038,NGLP,4,1,1,m,4.6
 Dickson and MacKenzie ,08BS046,NGLP,11,1,1,m,4.715
 Dickson and MacKenzie ,08BS038,NGLP,3,1,1,m,4.8
 Dickson and MacKenzie ,08BS046,NGLP,12,1,1,f,4.951
 Dickson and MacKenzie ,08BS046,NGLP,13,2,1,m,4.959
 Dickson and MacKenzie ,08BS046,NGLP,9,1,1,f,4.975
 Dickson and MacKenzie ,08BS046,NGLP,7,1,1,m,4.996
 Dickson and MacKenzie ,08BS046,NGLP,14,2,1,f,5.022
 Dickson and MacKenzie ,08BS036,NGLP,3,1,1,m,5.028
 Dickson and MacKenzie ,08BS046,NGLP,12,3,1,m,5.153
 Dickson and MacKenzie ,08BS046,NGLP,14,1,1,f,5.273
 Dickson and MacKenzie ,08BS046,NGLP,10,2,1,m,5.46
Addesi - Whiter ,08BS001,NGLP,10,1,1,M,3.6
Addesi - Whiter ,08BS001,NGLP,6,2,1,F,4.3
Addesi - Whiter ,08BS001,NGLP,8,2,1,F,4.4
Addesi - Whiter ,08BS001,NGLP,27,1,1,F,4.4
Addesi - Whiter ,08BS001,NGLP,12,2,1,F,4.5
Addesi - Whiter ,08BS001,NGLP,15,1,1,F,4.5
Addesi - Whiter ,08BS001,NGLP,3,2,1,F,4.6
Addesi - Whiter ,08BS001,NGLP,4,1,1,F,4.6
Addesi - Whiter ,08BS001,NGLP,15,2,1,F,4.6
Addesi - Whiter ,08BS001,NGLP,19,2,1,F,4.6
Addesi - Whiter ,08BS001,NGLP,27,2,1,F,4.6
Addesi - Whiter ,08BS001,NGLP,32,1,1,F,4.6
Addesi - Whiter ,08BS001,NGLP,12,1,1,F,4.7
Addesi - Whiter ,08BS001,NGLP,11,1,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,15,3,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,22,3,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,25,1,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,25,2,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,26,3,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,33,1,1,F,4.8
Addesi - Whiter ,08BS001,NGLP,9,2,1,F,4.9
Addesi - Whiter ,08BS001,NGLP,18,3,1,F,4.9
Addesi - Whiter ,08BS001,NGLP,27,3,1,F,4.9
Addesi - Whiter ,08BS001,NGLP,16,1,1,F,5
Addesi - Whiter ,08BS001,NGLP,17,3,1,F,5
Addesi - Whiter ,08BS001,NGLP,19,1,1,F,5.1
Addesi - Whiter ,08BS001,NGLP,9,3,1,F,5.2
Adrian ,08BS046,NGLP,11,2,1,f,4.621
Adrian ,08BS046,NGLP,15,1,1,f,4.948
Adrian ,08BS046,NGLP,15,3,1,f,5.043
Adrian ,08BS046,NGLP,16,2,1,f,5.074
Adrian ,08BS036,NGLP,3,3,1,f,5.09
Adrian ,08BS046,NGLP,9,3,1,f,5.092
Adrian ,08BS046,NGLP,14,2,1,f,5.158
Adrian ,08BS046,NGLP,12,3,1,f,5.178
Adrian ,08BS046,NGLP,13,1,1,f,5.187
Adrian ,08BS046,NGLP,15,2,1,f,5.207
Adrian ,08BS046,NGLP,7,2,1,f,5.32
Adrian ,08BS046,NGLP,16,1,1,f,5.401
Adrian ,08BS046,NGLP,14,3,1,f,5.455
Adrian ,08BS046,NGLP,12,1,1,f,5.492
Adrian ,08BS046,NGLP,10,3,1,f,5.772
Adrian ,08BS046,NGLP,16,3,1,f,5.775
